"POTEAU_ID_POT","DATE_CONCEPTION_POT","DESCRIPTION_REP","DESCRIPTION_RTP","X","Y","ID_ARRONDISSEMENT","TRC_ID"
220038,20120404000000,"Réel","4- Poteau en bois","296000.461","5043938.537",24,1140048
220039,20120404000000,"Réel","2- Tige et manchon","296004.849","5043966.53",24,1140048
220040,20120404000000,"Réel","2- Tige et manchon","296007.748","5043948.599",24,1140048
220041,20140724000000,"Réel","2- Tige et manchon","295837.656","5043782.5",24,1140319
220042,20120404000000,"Réel","2- Tige et manchon","295909.537","5043754.474",24,1140318
220094,20120410000000,"Réel","2- Tige et manchon","300105.891","5045085.652",24,1200298
220095,20120410000000,"Réel","2- Tige et manchon","300094.42","5045086.87",24,1200298
220096,20120410000000,"Réel","2- Tige et manchon","300026.609","5044932.5",24,4006795
220097,20120410000000,"Réel","2- Tige et manchon","300035.426","5044933.586",24,4006795
220118,20120412000000,"Réel","1- Tige et base","299066.457","5048847.092",24,1180129
220138,20120417000000,"Réel","2- Tige et manchon","300682.507","5048164.708",24,1180474
220154,20120420000000,"Réel","19- Délinéateur","300103.422","5045085.462",24,1200298
220155,20120420000000,"Réel","19- Délinéateur","300098.678","5045085.356",24,1200298
220156,20120420000000,"Réel","19- Délinéateur","300099.272","5045076.379",24,1200298
220157,20130530000000,"Réel","19- Délinéateur","300096.094","5045079.5",24,1200298
220182,20130205000000,"Réel","1- Tige et base","299010.531",5048714,24,1180008
220187,20130530000000,"Réel","19- Délinéateur",300092,"5045081.5",24,1200298
220206,20120426000000,"Réel","1- Tige et base","297250.656",5043604,24,4008169
220207,20120426000000,"Réel","1- Tige et base","297282.69","5043584.938",24,4008169
220266,20120503000000,"Réel","1- Tige et base","298715.188","5047173.5",24,1170018
220312,20120508000000,"Réel","1- Tige et base","299243.638","5047411.121",24,1180387
220331,20120509000000,"Réel","2- Tige et manchon","296652.071",5043864,24,1140020
220332,20120509000000,"Réel","1- Tige et base","296637.781","5043872.5",24,1140368
220345,20120510000000,"Réel","1- Tige et base","299305.365","5044699.034",24,1200039
220346,20120510000000,"Réel","1- Tige et base","299320.891","5044734.795",24,1200039
220347,20120510000000,"Réel","3- Fût","299693.563","5044637.5",24,1625300
220348,20120510000000,"Réel","9- Autres","299688.31","5044619.66",24,1625300
220349,20120510000000,"Réel","9- Autres","299654.821","5044625.008",24,1625300
220350,20140122000000,"Réel","3- Fût","299637.375",5044642,24,1625300
220351,20120510000000,"Réel","3- Fût","299601.217","5044648.765",24,1625300
220352,20120510000000,"Réel","3- Fût","299554.281","5044654.5",24,1625300
220353,20120510000000,"Réel","3- Fût","299462.063","5044668.5",24,1625300
220354,20120510000000,"Réel","1- Tige et base","299454.752","5044668.988",24,1625300
220355,20120510000000,"Réel","9- Autres","299406.393","5044675.016",24,1625300
220356,20120510000000,"Réel","3- Fût","299397.285","5044675.738",24,1625300
220357,20120510000000,"Réel","9- Autres","299391.603","5044676.26",24,1625300
